Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Modified Countries,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,
TM,Detailed trade matrix,170,Colombia,372,Ireland,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,977.18,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,999.16,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,760.38,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,655.6,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,45.75,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,88.67,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,100.11,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,88.05,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,200.6,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,13.32,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,9.88,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,40.1,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,18262.74,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,19831.51,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,15602.85,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,15161.3,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,428,Latvia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,190.91,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,424.51,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,178.56,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,204.22,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,440,Lithuania,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,27.86,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,440,Lithuania,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,21.42,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,440,Lithuania,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,1,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,440,Lithuania,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,38.2,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,440,Lithuania,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,96.44,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,440,Lithuania,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,236.59,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,440,Lithuania,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,211.26,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,105.12,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,165.6,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,144.28,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,141.4,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23912.01,Coffee substitutes,2018,2018,tonnes,1.21,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23912.01,Coffee substitutes,2019,2019,tonnes,2.74,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23912.01,Coffee substitutes,2020,2020,tonnes,0.85,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,1.61,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,6.95,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,84.22,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,31.51,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,14.18,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,6451.96,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,9116.83,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,6554.91,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,8385.61,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,849.7,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,618.61,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,525.32,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,529.18,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,1.52,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,1.38,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,2.49,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,4.79,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,784.46,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,784.54,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,589.8,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,658.55,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,620,Portugal,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1385.16,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,1602.18,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1118.39,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,759.68,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,0.94,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0.38,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.14,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,19.68,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,4.95,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,4.98,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1995.45,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,2113.83,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,2120.38,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1741.63,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,703,Slovakia,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,0.05,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,703,Slovakia,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,0.12,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,703,Slovakia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.28,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,703,Slovakia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,4.08,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,703,Slovakia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.4,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,703,Slovakia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1.2,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,705,Slovenia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1090.39,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,705,Slovenia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,944.52,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,705,Slovenia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1156.04,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,705,Slovenia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1272.36,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,131.51,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,220.85,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,149.96,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,175.9,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23912.01,Coffee substitutes,2018,2018,tonnes,0.25,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23912.01,Coffee substitutes,2019,2019,tonnes,0.25,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,49.4,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,90.44,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,61.62,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,97.44,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,16646.87,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,18044.29,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,17120.8,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,15434.08,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,31.01,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,31.26,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,19.38,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,20.96,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,83.58,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,20.95,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,4922.37,A,Official figure,,729824.3
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,4945.05,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,5000.83,A,Official figure,,
TM,Detailed trade matrix,170,Colombia,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,3191.18,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,40,Austria,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.87,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,40,Austria,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.22,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,40,Austria,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,6.89,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,56,Belgium,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,1.36,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,56,Belgium,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.03,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,56,Belgium,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,56,Belgium,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,12231.25,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,11699.67,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,13384.16,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,17273.7,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,100,Bulgaria,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,0.12,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,196,Cyprus,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,203,Czechia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.12,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,203,Czechia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,1.4,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,203,Czechia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,18.53,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,203,Czechia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,10.87,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,203,Czechia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,10.95,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,208,Denmark,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.8,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.01,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.45,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.25,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,208,Denmark,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,13.57,A,Official figure,,
TM,Detailed trade matrix,188,Costa Rica,208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,0.46,A,Official figure,,
